/,Subsystem List,,,,,,,Skyline Data,,,,,,,,,,,,,,,,,Mechanical,,Piping,,E&I,,,,RCC / Aconex Report Last Week,,,,,,,,,,,,,
/.,Type,System Number,Train,LSU,Subsystem Number,Component Number,Subsystem Name,Baseline,Forecast,Forecast,Diff,Forecast Week,Schedule Flag,Type,HOP Number,PIL,HOP Status ,EST,"Support
(Amman)",Issues (Mechanical), Issues (Piping),Issues (E&I),"PIL
Remark
(Red: critical)","Priority
(1-Mill, 2-Air, 3-OLC2, 4-PRC)",Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Status,Date,Aconex Report (A - Proceed),Aconex Report Date,,Subsystem Number,Mechanical,Piping,Electrical&Instrument,一,二,三,七冶电气,七冶仪表,,
1216,,3491,,LSU-CC-E-21,,,Regrind S/S Switchgear,,,,0,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1217,Electrical,3491-50,Train 1,LSU-CC-E-21,3491-50-01,,3491-SUB-011 Feed from Bus D,23-Mar-2026,30-Mar-2026,,-46111,14,(Critical) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-01,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1218,Electrical,3491-50,Train 1,LSU-CC-E-21,3491-50-02,,3491-SUB-011 Feed from Bus E,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,19-Mar-2026,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-02,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1219,Electrical,3491-50,Train 1,LSU-CC-E-21,3491-50-03,,3491-SG-211 Switchboard,23-Mar-2026,30-Mar-2026,,-46111,14,(Critical) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-03,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1220,Electrical,3591-50,Train 1,LSU-CC-E-21,3591-50-02,,3591-SUB-011 Feed from Regrind,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-10d) (C),E-House,PR2ME-3591-PIL-QTY-65-HOP-0001,PIL(MCC7&15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3591-PIL-QTY-65-HOP-0001,,,N/A,,N/A,,A - Proceed,2026/4/2,Subsystem C1C Ready,2026/4/2,Subsystem C1C Ready,2026/4/2,TRUE,3591-50-02,,,PR2ME-3591-PIL-QTY-65-HOP-0001,FALSE,FALSE,TRUE,1,0,,
1221,,3491,,LSU-CC-E-22,,,Regrind S/S LV MCC,,,,0,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1222,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-04,,400V SWITCHBOARD 3491-MC-711A,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,19-Mar-2026,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-04,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1223,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-05,,SUBSTATION HVAC LV ROOM,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-05,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1224,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-06,,3312-DB-001 L&SP DISTRIBUTION BOARD,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),E-House,PR2ME-3491-PIL-QTY-65-HOP-0003,PIL(MCC15),,TBD,,N/A,N/A,"电气：
问题：
1、照明缺材料
2、3412-DB-001未报验",,,N/A,,N/A,,,,,,,,TRUE,3491-50-06,,,,FALSE,FALSE,FALSE,,,,
1225,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-07,,400V SWITCHBOARD 3491-MC-711B,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,19-Mar-2026,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-07,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1226,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-08,,3491-UP-001 SUBSTATION 230V UPS,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-08,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1227,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-09,,3491-DB-001 SUBSTATION HVAC DB,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-09,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1228,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-10,,3414-CP-048/3414-CP-047 SUPLHER MILL 1/2 CONTROL PANEL,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),E-House,PR2ME-3491-PIL-QTY-65-HOP-0003,PIL(MCC15),,,,N/A,N/A,"无仪表

电气：
设计不全，照明缺材料
",,,N/A,,N/A,,,,,,,,TRUE,3491-50-10,,,,FALSE,FALSE,FALSE,,,,
1229,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-11,,3411-DB-001/3491-DB-003/3423-DB-001/3422-DB-001/3414-DB-001/3491-DB-002/3491-DB-005/  L&SP DISTRIBUTION BOARD,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),E-House,PR2ME-3491-PIL-QTY-65-HOP-0003,PIL(MCC15),,TBD,,N/A,N/A,"无仪表

电气：
设计不全，照明缺材料",,,N/A,,N/A,,,,,,,,TRUE,3491-50-11,,,,FALSE,FALSE,FALSE,,,,
1230,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-12,,3424-CP-049 OXIDE REGRIND MILL CONTROL PANEL,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),E-House,PR2ME-3491-PIL-QTY-65-HOP-0003,PIL(MCC15),,,,N/A,N/A,"无仪表

电气：
设计不全，照明缺材料",,,N/A,,N/A,,,,,,,,TRUE,3491-50-12,,,,FALSE,FALSE,FALSE,,,,
1231,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-13,,400V SWITCHBOARD 3491-MC-711C,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,19-Mar-2026,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-13,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1232,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-14,,3491-BC-001 125V BATTERY CHARGER,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,19-Mar-2026,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-14,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1233,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-15,,3413-DB-001/3424-DB-001,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),E-House,PR2ME-3491-PIL-QTY-65-HOP-0003,PIL(MCC15),,19-Mar-2026,,N/A,N/A,"电气：
设计不全，照明缺材料",,,N/A,,N/A,,,,,,,,TRUE,3491-50-15,,,,FALSE,FALSE,FALSE,,,,
1234,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-16,,3491-DB-004 HVAC DB IN MV ROOM,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-16,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1235,Electrical,3491-50,Train 1,LSU-CC-E-22,3491-50-17,,Active Hamonic Filter,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(Non-Critical) (D:-8d) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,19-Mar-2026,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-17,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1236,,3491,,LSU-CC-E-23,,,Regrind S/S MV Switchboard,,,,0,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1237,Electrical,3491-50,Train 1,LSU-CC-E-23,3491-50-18,,6.6kV SWITCHBOARD 3491-MC-411A,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,19-Mar-2026,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-18,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1238,Electrical,3491-50,Train 1,LSU-CC-E-23,3491-50-19,,6.6kV SWITCHBOARD 3491-MC-411B,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),E-House,PR2ME-3491-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,19-Mar-2026,,N/A,N/A,PR2ME-3491-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/3/31,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3491-50-19,,,PR2ME-3491-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1239,,7910,,LSU-CC-E-28,,,Bus B,,,,0,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1240,Electrical,7910-50,Train 1,LSU-CC-E-28,7910-50-01,,7910-SG-211 BUS B,12-Jan-2026,29-Dec-2025,29-Dec-2025,0,53,(G:14d) (C),E-House,PR2ME-7910-PIL-QTY-65-HOP-0001,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-7910-PIL-QTY-65-HOP-0001,,,N/A,,N/A,,A - Proceed,2026/1/4,Subsystem C1C Ready,2026/1/4,Subsystem C1C Ready,2026/1/4,TRUE,7910-50-01,,,PR2ME-7910-PIL-QTY-65-HOP-0001,FALSE,FALSE,TRUE,,,,
1241,Electrical,7910-50,Train 1,LSU-CC-E-28,7910-50-05,,7910-SWR-221 HARMONIC FILTER,12-Jan-2026,20-Apr-2026,23-Feb-2026,-56,17,(Non-Critical) (D:-95d),E-House,PR2ME-7910-PIL-QTY-65-HOP-0003,PIL(MCC15),,,"1. E&I: MV cable testing inside the filter pending completion by Amman.(Feng Weimin)
2. E&I: Wiring drawings for 7910FIP221/222/223/224-C01 pending issuance by Amman.(Feng Weimin)
3. E&I: Kindly request Amman assistance in locating the battery jumper cable.(Feng Weimin)
4. E&I: Kindly request Amman to confirm the arrival date for the replacement Porcelain insulator and CT which are to be delivered to the site by the Vendor.(Feng Weimin)




1、请业主尽快完成中压电缆的测试工作并提供报告给我方-冯为民
2、请业主提供4根消防的控制线接线图纸-冯为民
3、请阿曼团队帮助寻找电池跨接线-冯为民
4、瓷瓶和互感器外观破损，请阿曼确认到货时间-冯为民",N/A,N/A,"电气：
问题：
1、滤波器室外的中压电缆测试完成，室内的中压电缆测试未完成
2、4根消防的控制线无接线图纸并且7910配电室内消防箱缺少接线端子图（电缆编号：7910FIP221-C01；7910FIP222-C01；7910FIP223-C01；7910FIP224-C01）
4、电池的跨接线我方未找到
5、控制箱接线端子号与接线图纸的端子号不一致

下一步计划：
1、请业主尽快完成中压电缆的测试工作并提供报告给我方
2、请业主提供4根消防的控制线接线图纸
4、请阿曼团队帮助寻找电池跨接线
5、等待厂家调试团队进场进行解决电缆接线问题",,,N/A,,N/A,,,,,,,,TRUE,7910-50-05,,,,FALSE,FALSE,FALSE,,,,
1242,,3192,,LSU-CC-E-29,,,Ball Mill 5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1243,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-01,,33 kV O/H FEED FROM BUS B,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-23d) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/11,Subsystem C1C Ready,2026/2/11,Subsystem C1C Ready,2026/2/11,TRUE,3192-50-01,,,PR2ME-3192-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1244,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-02,,33 kV O/H FEED FROM BALL MILL 6,19-Jan-2026,9-Feb-2026,,-46062,7,(Critical) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/2/11,Subsystem C1C Ready,2026/2/11,Subsystem C1C Ready,2026/2/11,TRUE,3192-50-02,,,PR2ME-3192-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1245,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-03,,3192-SG-232 Switchboard,19-Jan-2026,9-Feb-2026,,-46062,7,(Critical) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/2/11,Subsystem C1C Ready,2026/2/11,Subsystem C1C Ready,2026/2/11,TRUE,3192-50-03,,,PR2ME-3192-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1246,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-04,,400V SWITCHBOARD 3192-MC-732A,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-23d) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/11,Subsystem C1C Ready,2026/2/11,Subsystem C1C Ready,2026/2/11,TRUE,3192-50-04,,,PR2ME-3192-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1247,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-05,,3192-UP-001 SUBSTATION 230V UPS,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-23d) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0006,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/11,Subsystem C1C Ready,2026/2/11,Subsystem C1C Ready,2026/2/11,TRUE,3192-50-05,,,PR2ME-3192-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1248,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-06,,3192-BC-001 125VDC BATTERY CHARGER,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-23d) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0006,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/11,Subsystem C1C Ready,2026/2/11,Subsystem C1C Ready,2026/2/11,TRUE,3192-50-06,,,PR2ME-3192-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1249,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-07,,3192-DB-001 SUBSTATION HVAC DB,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-23d) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0006,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/11,Subsystem C1C Ready,2026/2/11,Subsystem C1C Ready,2026/2/11,TRUE,3192-50-07,,,PR2ME-3192-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1250,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-08,,"3113-DB-731,3152-DB-017,3192-DB-002/003,3223-DB-302/012 L&SP DISTRIBUTION BOARD",19-Jan-2026,23-Feb-2026,23-Feb-2026,0,9,(Important) (D:-36d) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0005,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/24,Subsystem C1C Ready,2026/2/24,Subsystem C1C Ready,2026/2/24,TRUE,3192-50-08,,,PR2ME-3192-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1251,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-09,,3192-MC-733 BALL MILL 5 400V LV DISTRIBUTION MCC,19-Jan-2026,23-Feb-2026,23-Feb-2026,0,9,(Critical) (D:-35d) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0005,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/24,Subsystem C1C Ready,2026/2/24,Subsystem C1C Ready,2026/2/24,TRUE,3192-50-09,,,PR2ME-3192-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1252,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-10,,400V SWITCHBOARD 3192-MC-732B,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-23d) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/11,Subsystem C1C Ready,2026/2/11,Subsystem C1C Ready,2026/2/11,TRUE,3192-50-10,,,PR2ME-3192-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1253,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-11,,3192-MC-731  BALL MILL 5 400V AUXILLIARY LUBE AND BRAKE MCC,19-Jan-2026,23-Feb-2026,23-Feb-2026,0,9,(Critical) (D:-36d) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0005,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/24,Subsystem C1C Ready,2026/2/24,Subsystem C1C Ready,2026/2/24,TRUE,3192-50-11,,,PR2ME-3192-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1254,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-12,,WELDING OUTLET/MAINTENANCE OUTLETS,19-Jan-2026,20-Apr-2026,23-Feb-2026,-56,17,(Non-Critical) (D:-91d),E-House,PR2ME-3192-PIL-QTY-65-HOP-0004,PIL(MCC15),,TBD,,N/A,N/A,"电气：
问题：
1、有2个A类尾项（电缆缠绕）
下一步计划：
1、A类尾项待关闭。需等待业主接线端子到达后关闭，TQ1937未确认。（PIL采购部：技术澄清中，业主暂无采购计划）
2. 编号为3113-SO-306A、3113-SO-306B、
3113-SO-306C、3113-SO-306D的焊接插座接线端子太小无法接线，待采购新接线鼻。
(PIL采购部:PO# 3001712697 SRN-1823 –ETA Site 14 Apr.已到货，已出库)


仪表：N/A",,,N/A,,N/A,,,,,,,,TRUE,3192-50-12,,,,FALSE,FALSE,FALSE,,,,
1255,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-13,,6.6kV SWITCHBOARD 3192-MC-432,19-Jan-2026,23-Feb-2026,23-Feb-2026,0,9,(Critical) (D:-36d) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0005,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/24,Subsystem C1C Ready,2026/2/24,Subsystem C1C Ready,2026/2/24,TRUE,3192-50-13,,,PR2ME-3192-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1256,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-14,,3192-SGR-302 BALL MILL 5 ELECTRICAL SUBSTATION,19-Jan-2026,23-Feb-2026,,-46076,9,(Critical) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0005,,,N/A,,N/A,,A - Proceed,2026/2/24,Subsystem C1C Ready,2026/2/24,Subsystem C1C Ready,2026/2/24,TRUE,3192-50-14,,,PR2ME-3192-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1257,,3191,,LSU-CC-E-30,,,SAG Mill 3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1258,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-01,,33 kV O/H FEED FROM BUS B,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-24d) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/12,Subsystem C1C Ready,2026/2/12,Subsystem C1C Ready,2026/2/12,TRUE,3191-50-01,,,PR2ME-3191-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1259,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-02,,33 kV O/H FEED FROM SAG MILL 4,19-Jan-2026,9-Feb-2026,,-46062,7,(Critical) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/2/12,Subsystem C1C Ready,2026/2/12,Subsystem C1C Ready,2026/2/12,TRUE,3191-50-02,,,PR2ME-3191-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1260,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-03,,3191-SG-233 Switchboard,19-Jan-2026,9-Feb-2026,,-46062,7,(Critical) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/2/12,Subsystem C1C Ready,2026/2/12,Subsystem C1C Ready,2026/2/12,TRUE,3191-50-03,,,PR2ME-3191-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1261,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-04,,400V SWITCHBOARD 3191-MC-733A,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-24d) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/12,Subsystem C1C Ready,2026/2/12,Subsystem C1C Ready,2026/2/12,TRUE,3191-50-04,,,PR2ME-3191-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
